Date,Time,State,Candidate,Party,Traffic
2016-03-10,20:00:00,NC,sanders,dem,17
2016-03-10,21:00:00,NC,sanders,dem,18
2016-03-10,22:00:00,NC,sanders,dem,24
2016-03-10,23:00:00,NC,sanders,dem,24
2016-03-11,0:00:00,NC,sanders,dem,28
2016-03-11,1:00:00,NC,sanders,dem,23
2016-03-11,2:00:00,NC,sanders,dem,27
2016-03-11,3:00:00,NC,sanders,dem,30
2016-03-11,4:00:00,NC,sanders,dem,31
2016-03-11,5:00:00,NC,sanders,dem,26
2016-03-11,6:00:00,NC,sanders,dem,20
2016-03-11,7:00:00,NC,sanders,dem,22
2016-03-11,8:00:00,NC,sanders,dem,18
2016-03-11,9:00:00,NC,sanders,dem,18
2016-03-11,10:00:00,NC,sanders,dem,18
2016-03-11,11:00:00,NC,sanders,dem,25
2016-03-11,12:00:00,NC,sanders,dem,29
2016-03-11,13:00:00,NC,sanders,dem,25
2016-03-11,14:00:00,NC,sanders,dem,25
2016-03-11,15:00:00,NC,sanders,dem,25
2016-03-11,16:00:00,NC,sanders,dem,24
2016-03-11,17:00:00,NC,sanders,dem,29
2016-03-11,18:00:00,NC,sanders,dem,23
2016-03-11,19:00:00,NC,sanders,dem,20
2016-03-11,20:00:00,NC,sanders,dem,19
2016-03-11,21:00:00,NC,sanders,dem,22
2016-03-11,22:00:00,NC,sanders,dem,26
2016-03-11,23:00:00,NC,sanders,dem,25
2016-03-12,0:00:00,NC,sanders,dem,24
2016-03-12,1:00:00,NC,sanders,dem,28
2016-03-12,2:00:00,NC,sanders,dem,26
2016-03-12,3:00:00,NC,sanders,dem,28
2016-03-12,4:00:00,NC,sanders,dem,25
2016-03-12,5:00:00,NC,sanders,dem,28
2016-03-12,6:00:00,NC,sanders,dem,23
2016-03-12,7:00:00,NC,sanders,dem,24
2016-03-12,8:00:00,NC,sanders,dem,18
2016-03-12,9:00:00,NC,sanders,dem,16
2016-03-12,10:00:00,NC,sanders,dem,17
2016-03-12,11:00:00,NC,sanders,dem,17
2016-03-12,12:00:00,NC,sanders,dem,21
2016-03-12,13:00:00,NC,sanders,dem,23
2016-03-12,14:00:00,NC,sanders,dem,23
2016-03-12,15:00:00,NC,sanders,dem,21
2016-03-12,16:00:00,NC,sanders,dem,19
2016-03-12,17:00:00,NC,sanders,dem,23
2016-03-12,18:00:00,NC,sanders,dem,18
2016-03-12,19:00:00,NC,sanders,dem,19
2016-03-12,20:00:00,NC,sanders,dem,17
2016-03-12,21:00:00,NC,sanders,dem,18
2016-03-12,22:00:00,NC,sanders,dem,17
2016-03-12,23:00:00,NC,sanders,dem,22
2016-03-13,0:00:00,NC,sanders,dem,24
2016-03-13,1:00:00,NC,sanders,dem,23
2016-03-13,2:00:00,NC,sanders,dem,24
2016-03-13,3:00:00,NC,sanders,dem,24
2016-03-13,4:00:00,NC,sanders,dem,27
2016-03-13,5:00:00,NC,sanders,dem,27
2016-03-13,6:00:00,NC,sanders,dem,25
2016-03-13,7:00:00,NC,sanders,dem,21
2016-03-13,8:00:00,NC,sanders,dem,18
2016-03-13,9:00:00,NC,sanders,dem,17
2016-03-13,10:00:00,NC,sanders,dem,20
2016-03-13,11:00:00,NC,sanders,dem,16
2016-03-13,12:00:00,NC,sanders,dem,24
2016-03-13,13:00:00,NC,sanders,dem,25
2016-03-13,14:00:00,NC,sanders,dem,23
2016-03-13,15:00:00,NC,sanders,dem,26
2016-03-13,16:00:00,NC,sanders,dem,24
2016-03-13,17:00:00,NC,sanders,dem,22
2016-03-13,18:00:00,NC,sanders,dem,21
2016-03-13,19:00:00,NC,sanders,dem,21
2016-03-13,20:00:00,NC,sanders,dem,23
2016-03-13,21:00:00,NC,sanders,dem,20
2016-03-13,22:00:00,NC,sanders,dem,24
2016-03-13,23:00:00,NC,sanders,dem,26
2016-03-14,0:00:00,NC,sanders,dem,36
2016-03-14,1:00:00,NC,sanders,dem,30
2016-03-14,2:00:00,NC,sanders,dem,32
2016-03-14,3:00:00,NC,sanders,dem,37
2016-03-14,4:00:00,NC,sanders,dem,30
2016-03-14,5:00:00,NC,sanders,dem,30
2016-03-14,6:00:00,NC,sanders,dem,23
2016-03-14,7:00:00,NC,sanders,dem,22
2016-03-14,8:00:00,NC,sanders,dem,19
2016-03-14,9:00:00,NC,sanders,dem,22
2016-03-14,10:00:00,NC,sanders,dem,26
2016-03-14,11:00:00,NC,sanders,dem,29
2016-03-14,12:00:00,NC,sanders,dem,27
2016-03-14,13:00:00,NC,sanders,dem,23
2016-03-14,14:00:00,NC,sanders,dem,24
2016-03-14,15:00:00,NC,sanders,dem,24
2016-03-14,16:00:00,NC,sanders,dem,29
2016-03-14,17:00:00,NC,sanders,dem,28
2016-03-14,18:00:00,NC,sanders,dem,25
2016-03-14,19:00:00,NC,sanders,dem,24
2016-03-14,20:00:00,NC,sanders,dem,27
2016-03-14,21:00:00,NC,sanders,dem,30
2016-03-14,22:00:00,NC,sanders,dem,38
2016-03-14,23:00:00,NC,sanders,dem,38
2016-03-15,0:00:00,NC,sanders,dem,30
2016-03-15,1:00:00,NC,sanders,dem,36
2016-03-15,2:00:00,NC,sanders,dem,41
2016-03-15,3:00:00,NC,sanders,dem,40
2016-03-15,4:00:00,NC,sanders,dem,37
2016-03-15,5:00:00,NC,sanders,dem,39
2016-03-15,6:00:00,NC,sanders,dem,30
2016-03-15,7:00:00,NC,sanders,dem,20
2016-03-15,8:00:00,NC,sanders,dem,25
2016-03-15,9:00:00,NC,sanders,dem,28
2016-03-15,10:00:00,NC,sanders,dem,32
2016-03-15,11:00:00,NC,sanders,dem,36
2016-03-15,12:00:00,NC,sanders,dem,39
2016-03-15,13:00:00,NC,sanders,dem,33
2016-03-15,14:00:00,NC,sanders,dem,33
2016-03-15,15:00:00,NC,sanders,dem,31
2016-03-15,16:00:00,NC,sanders,dem,37
2016-03-15,17:00:00,NC,sanders,dem,33
2016-03-15,18:00:00,NC,sanders,dem,34
2016-03-15,19:00:00,NC,sanders,dem,34
2016-03-15,20:00:00,NC,sanders,dem,37
2016-03-15,21:00:00,NC,sanders,dem,50
2016-03-15,22:00:00,NC,sanders,dem,47
2016-03-15,23:00:00,NC,sanders,dem,43
2016-03-16,0:00:00,NC,sanders,dem,60
2016-03-16,1:00:00,NC,sanders,dem,63
2016-03-16,2:00:00,NC,sanders,dem,63
2016-03-16,3:00:00,NC,sanders,dem,62
2016-03-09,4:00:00,OH,sanders,dem,58
2016-03-09,5:00:00,OH,sanders,dem,54
2016-03-09,6:00:00,OH,sanders,dem,46
2016-03-09,7:00:00,OH,sanders,dem,41
2016-03-09,8:00:00,OH,sanders,dem,35
2016-03-09,9:00:00,OH,sanders,dem,29
2016-03-09,10:00:00,OH,sanders,dem,31
2016-03-09,11:00:00,OH,sanders,dem,34
2016-03-09,12:00:00,OH,sanders,dem,31
2016-03-09,13:00:00,OH,sanders,dem,24
2016-03-09,14:00:00,OH,sanders,dem,23
2016-03-09,15:00:00,OH,sanders,dem,19
2016-03-09,16:00:00,OH,sanders,dem,16
2016-03-09,17:00:00,OH,sanders,dem,20
2016-03-09,18:00:00,OH,sanders,dem,15
2016-03-09,19:00:00,OH,sanders,dem,14
2016-03-09,20:00:00,OH,sanders,dem,14
2016-03-09,21:00:00,OH,sanders,dem,15
2016-03-09,22:00:00,OH,sanders,dem,17
2016-03-09,23:00:00,OH,sanders,dem,21
2016-03-10,0:00:00,OH,sanders,dem,21
2016-03-10,1:00:00,OH,sanders,dem,18
2016-03-10,2:00:00,OH,sanders,dem,24
2016-03-10,3:00:00,OH,sanders,dem,31
2016-03-10,4:00:00,OH,sanders,dem,34
2016-03-10,5:00:00,OH,sanders,dem,28
2016-03-10,6:00:00,OH,sanders,dem,30
2016-03-10,7:00:00,OH,sanders,dem,21
2016-03-10,8:00:00,OH,sanders,dem,23
2016-03-10,9:00:00,OH,sanders,dem,12
2016-03-10,10:00:00,OH,sanders,dem,18
2016-03-10,11:00:00,OH,sanders,dem,20
2016-03-10,12:00:00,OH,sanders,dem,19
2016-03-10,13:00:00,OH,sanders,dem,17
2016-03-10,14:00:00,OH,sanders,dem,17
2016-03-10,15:00:00,OH,sanders,dem,14
2016-03-10,16:00:00,OH,sanders,dem,14
2016-03-10,17:00:00,OH,sanders,dem,17
2016-03-10,18:00:00,OH,sanders,dem,16
2016-03-10,19:00:00,OH,sanders,dem,16
2016-03-10,20:00:00,OH,sanders,dem,14
2016-03-10,21:00:00,OH,sanders,dem,14
2016-03-10,22:00:00,OH,sanders,dem,17
2016-03-10,23:00:00,OH,sanders,dem,19
2016-03-11,0:00:00,OH,sanders,dem,20
2016-03-11,1:00:00,OH,sanders,dem,17
2016-03-11,2:00:00,OH,sanders,dem,18
2016-03-11,3:00:00,OH,sanders,dem,21
2016-03-11,4:00:00,OH,sanders,dem,25
2016-03-11,5:00:00,OH,sanders,dem,22
2016-03-11,6:00:00,OH,sanders,dem,21
2016-03-11,7:00:00,OH,sanders,dem,21
2016-03-11,8:00:00,OH,sanders,dem,15
2016-03-11,9:00:00,OH,sanders,dem,16
2016-03-11,10:00:00,OH,sanders,dem,11
2016-03-11,11:00:00,OH,sanders,dem,17
2016-03-11,12:00:00,OH,sanders,dem,15
2016-03-11,13:00:00,OH,sanders,dem,17
2016-03-11,14:00:00,OH,sanders,dem,16
2016-03-11,15:00:00,OH,sanders,dem,13
2016-03-11,16:00:00,OH,sanders,dem,13
2016-03-11,17:00:00,OH,sanders,dem,16
2016-03-11,18:00:00,OH,sanders,dem,15
2016-03-11,19:00:00,OH,sanders,dem,12
2016-03-11,20:00:00,OH,sanders,dem,14
2016-03-11,21:00:00,OH,sanders,dem,15
2016-03-11,22:00:00,OH,sanders,dem,20
2016-03-11,23:00:00,OH,sanders,dem,22
2016-03-12,0:00:00,OH,sanders,dem,25
2016-03-12,1:00:00,OH,sanders,dem,20
2016-03-12,2:00:00,OH,sanders,dem,22
2016-03-12,3:00:00,OH,sanders,dem,26
2016-03-12,4:00:00,OH,sanders,dem,28
2016-03-12,5:00:00,OH,sanders,dem,28
2016-03-12,6:00:00,OH,sanders,dem,23
2016-03-12,7:00:00,OH,sanders,dem,24
2016-03-12,8:00:00,OH,sanders,dem,24
2016-03-12,9:00:00,OH,sanders,dem,19
2016-03-12,10:00:00,OH,sanders,dem,14
2016-03-12,11:00:00,OH,sanders,dem,17
2016-03-12,12:00:00,OH,sanders,dem,17
2016-03-12,13:00:00,OH,sanders,dem,21
2016-03-12,14:00:00,OH,sanders,dem,21
2016-03-12,15:00:00,OH,sanders,dem,17
2016-03-12,16:00:00,OH,sanders,dem,18
2016-03-12,17:00:00,OH,sanders,dem,21
2016-03-12,18:00:00,OH,sanders,dem,19
2016-03-12,19:00:00,OH,sanders,dem,18
2016-03-12,20:00:00,OH,sanders,dem,18
2016-03-12,21:00:00,OH,sanders,dem,18
2016-03-12,22:00:00,OH,sanders,dem,18
2016-03-12,23:00:00,OH,sanders,dem,22
2016-03-13,0:00:00,OH,sanders,dem,21
2016-03-13,1:00:00,OH,sanders,dem,21
2016-03-13,2:00:00,OH,sanders,dem,20
2016-03-13,3:00:00,OH,sanders,dem,25
2016-03-13,4:00:00,OH,sanders,dem,30
2016-03-13,5:00:00,OH,sanders,dem,25
2016-03-13,6:00:00,OH,sanders,dem,23
2016-03-13,7:00:00,OH,sanders,dem,23
2016-03-13,8:00:00,OH,sanders,dem,20
2016-03-13,9:00:00,OH,sanders,dem,21
2016-03-13,10:00:00,OH,sanders,dem,22
2016-03-13,11:00:00,OH,sanders,dem,22
2016-03-13,12:00:00,OH,sanders,dem,22
2016-03-13,13:00:00,OH,sanders,dem,26
2016-03-13,14:00:00,OH,sanders,dem,25
2016-03-13,15:00:00,OH,sanders,dem,24
2016-03-13,16:00:00,OH,sanders,dem,26
2016-03-13,17:00:00,OH,sanders,dem,25
2016-03-13,18:00:00,OH,sanders,dem,24
2016-03-13,19:00:00,OH,sanders,dem,25
2016-03-13,20:00:00,OH,sanders,dem,27
2016-03-13,21:00:00,OH,sanders,dem,26
2016-03-13,22:00:00,OH,sanders,dem,27
2016-03-13,23:00:00,OH,sanders,dem,26
2016-03-14,0:00:00,OH,sanders,dem,37
2016-03-14,1:00:00,OH,sanders,dem,34
2016-03-14,2:00:00,OH,sanders,dem,30
2016-03-14,3:00:00,OH,sanders,dem,36
2016-03-14,4:00:00,OH,sanders,dem,32
2016-03-14,5:00:00,OH,sanders,dem,28
2016-03-14,6:00:00,OH,sanders,dem,28
2016-03-14,7:00:00,OH,sanders,dem,23
2016-03-14,8:00:00,OH,sanders,dem,22
2016-03-14,9:00:00,OH,sanders,dem,25
2016-03-14,10:00:00,OH,sanders,dem,29
2016-03-14,11:00:00,OH,sanders,dem,28
2016-03-14,12:00:00,OH,sanders,dem,28
2016-03-14,13:00:00,OH,sanders,dem,25
2016-03-14,14:00:00,OH,sanders,dem,24
2016-03-14,15:00:00,OH,sanders,dem,25
2016-03-14,16:00:00,OH,sanders,dem,27
2016-03-14,17:00:00,OH,sanders,dem,23
2016-03-14,18:00:00,OH,sanders,dem,20
2016-03-14,19:00:00,OH,sanders,dem,23
2016-03-14,20:00:00,OH,sanders,dem,24
2016-03-14,21:00:00,OH,sanders,dem,28
2016-03-14,22:00:00,OH,sanders,dem,34
2016-03-14,23:00:00,OH,sanders,dem,35
2016-03-15,0:00:00,OH,sanders,dem,30
2016-03-15,1:00:00,OH,sanders,dem,32
2016-03-15,2:00:00,OH,sanders,dem,36
2016-03-15,3:00:00,OH,sanders,dem,41
2016-03-15,4:00:00,OH,sanders,dem,39
2016-03-15,5:00:00,OH,sanders,dem,38
2016-03-15,6:00:00,OH,sanders,dem,34
2016-03-15,7:00:00,OH,sanders,dem,36
2016-03-15,8:00:00,OH,sanders,dem,24
2016-03-15,9:00:00,OH,sanders,dem,30
2016-03-15,10:00:00,OH,sanders,dem,38
2016-03-15,11:00:00,OH,sanders,dem,43
2016-03-15,12:00:00,OH,sanders,dem,39
2016-03-15,13:00:00,OH,sanders,dem,38
2016-03-15,14:00:00,OH,sanders,dem,36
2016-03-15,15:00:00,OH,sanders,dem,38
2016-03-15,16:00:00,OH,sanders,dem,39
2016-03-15,17:00:00,OH,sanders,dem,39
2016-03-15,18:00:00,OH,sanders,dem,36
2016-03-15,19:00:00,OH,sanders,dem,34
2016-03-15,20:00:00,OH,sanders,dem,37
2016-03-15,21:00:00,OH,sanders,dem,53
2016-03-15,22:00:00,OH,sanders,dem,49
2016-03-15,23:00:00,OH,sanders,dem,43
2016-03-16,0:00:00,OH,sanders,dem,57
2016-03-16,1:00:00,OH,sanders,dem,59
2016-03-16,2:00:00,OH,sanders,dem,57
2016-03-16,3:00:00,OH,sanders,dem,56
2016-03-16,5:00:00,AZ,sanders,dem,80
2016-03-16,6:00:00,AZ,sanders,dem,67
2016-03-16,7:00:00,AZ,sanders,dem,75
2016-03-16,8:00:00,AZ,sanders,dem,67
2016-03-16,9:00:00,AZ,sanders,dem,59
2016-03-16,10:00:00,AZ,sanders,dem,45
2016-03-16,11:00:00,AZ,sanders,dem,45
2016-03-16,12:00:00,AZ,sanders,dem,47
2016-03-16,13:00:00,AZ,sanders,dem,52
2016-03-16,14:00:00,AZ,sanders,dem,43
2016-03-16,15:00:00,AZ,sanders,dem,40
2016-03-16,16:00:00,AZ,sanders,dem,32
2016-03-16,17:00:00,AZ,sanders,dem,32
2016-03-16,18:00:00,AZ,sanders,dem,29
2016-03-16,19:00:00,AZ,sanders,dem,26
2016-03-16,20:00:00,AZ,sanders,dem,23
2016-03-16,21:00:00,AZ,sanders,dem,24
2016-03-16,22:00:00,AZ,sanders,dem,27
2016-03-16,23:00:00,AZ,sanders,dem,27
2016-03-17,0:00:00,AZ,sanders,dem,32
2016-03-17,1:00:00,AZ,sanders,dem,39
2016-03-17,2:00:00,AZ,sanders,dem,32
2016-03-17,3:00:00,AZ,sanders,dem,31
2016-03-17,4:00:00,AZ,sanders,dem,33
2016-03-17,5:00:00,AZ,sanders,dem,36
2016-03-17,6:00:00,AZ,sanders,dem,34
2016-03-17,7:00:00,AZ,sanders,dem,32
2016-03-17,8:00:00,AZ,sanders,dem,40
2016-03-17,9:00:00,AZ,sanders,dem,29
2016-03-17,10:00:00,AZ,sanders,dem,20
2016-03-17,11:00:00,AZ,sanders,dem,17
2016-03-17,12:00:00,AZ,sanders,dem,25
2016-03-17,13:00:00,AZ,sanders,dem,25
2016-03-17,14:00:00,AZ,sanders,dem,27
2016-03-17,15:00:00,AZ,sanders,dem,26
2016-03-17,16:00:00,AZ,sanders,dem,25
2016-03-17,17:00:00,AZ,sanders,dem,21
2016-03-17,18:00:00,AZ,sanders,dem,26
2016-03-17,19:00:00,AZ,sanders,dem,28
2016-03-17,20:00:00,AZ,sanders,dem,25
2016-03-17,21:00:00,AZ,sanders,dem,24
2016-03-17,22:00:00,AZ,sanders,dem,33
2016-03-17,23:00:00,AZ,sanders,dem,31
2016-03-18,0:00:00,AZ,sanders,dem,40
2016-03-18,1:00:00,AZ,sanders,dem,47
2016-03-18,2:00:00,AZ,sanders,dem,45
2016-03-18,3:00:00,AZ,sanders,dem,42
2016-03-18,4:00:00,AZ,sanders,dem,47
2016-03-18,5:00:00,AZ,sanders,dem,49
2016-03-18,6:00:00,AZ,sanders,dem,39
2016-03-18,7:00:00,AZ,sanders,dem,37
2016-03-18,8:00:00,AZ,sanders,dem,35
2016-03-18,9:00:00,AZ,sanders,dem,36
2016-03-18,10:00:00,AZ,sanders,dem,29
2016-03-18,11:00:00,AZ,sanders,dem,21
2016-03-18,12:00:00,AZ,sanders,dem,29
2016-03-18,13:00:00,AZ,sanders,dem,43
2016-03-18,14:00:00,AZ,sanders,dem,40
2016-03-18,15:00:00,AZ,sanders,dem,33
2016-03-18,16:00:00,AZ,sanders,dem,32
2016-03-18,17:00:00,AZ,sanders,dem,32
2016-03-18,18:00:00,AZ,sanders,dem,30
2016-03-18,19:00:00,AZ,sanders,dem,29
2016-03-18,20:00:00,AZ,sanders,dem,32
2016-03-18,21:00:00,AZ,sanders,dem,32
2016-03-18,22:00:00,AZ,sanders,dem,42
2016-03-18,23:00:00,AZ,sanders,dem,43
2016-03-19,0:00:00,AZ,sanders,dem,49
2016-03-19,1:00:00,AZ,sanders,dem,57
2016-03-19,2:00:00,AZ,sanders,dem,50
2016-03-19,3:00:00,AZ,sanders,dem,46
2016-03-19,4:00:00,AZ,sanders,dem,42
2016-03-19,5:00:00,AZ,sanders,dem,54
2016-03-19,6:00:00,AZ,sanders,dem,40
2016-03-19,7:00:00,AZ,sanders,dem,36
2016-03-19,8:00:00,AZ,sanders,dem,35
2016-03-19,9:00:00,AZ,sanders,dem,29
2016-03-19,10:00:00,AZ,sanders,dem,24
2016-03-19,11:00:00,AZ,sanders,dem,23
2016-03-19,12:00:00,AZ,sanders,dem,27
2016-03-19,13:00:00,AZ,sanders,dem,33
2016-03-19,14:00:00,AZ,sanders,dem,36
2016-03-19,15:00:00,AZ,sanders,dem,40
2016-03-19,16:00:00,AZ,sanders,dem,34
2016-03-19,17:00:00,AZ,sanders,dem,37
2016-03-19,18:00:00,AZ,sanders,dem,40
2016-03-19,19:00:00,AZ,sanders,dem,41
2016-03-19,20:00:00,AZ,sanders,dem,37
2016-03-19,21:00:00,AZ,sanders,dem,38
2016-03-19,22:00:00,AZ,sanders,dem,41
2016-03-19,23:00:00,AZ,sanders,dem,42
2016-03-20,0:00:00,AZ,sanders,dem,45
2016-03-20,1:00:00,AZ,sanders,dem,50
2016-03-20,2:00:00,AZ,sanders,dem,43
2016-03-20,3:00:00,AZ,sanders,dem,37
2016-03-20,4:00:00,AZ,sanders,dem,41
2016-03-20,5:00:00,AZ,sanders,dem,46
2016-03-20,6:00:00,AZ,sanders,dem,36
2016-03-20,7:00:00,AZ,sanders,dem,41
2016-03-20,8:00:00,AZ,sanders,dem,34
2016-03-20,9:00:00,AZ,sanders,dem,29
2016-03-20,10:00:00,AZ,sanders,dem,29
2016-03-20,11:00:00,AZ,sanders,dem,29
2016-03-20,12:00:00,AZ,sanders,dem,21
2016-03-20,13:00:00,AZ,sanders,dem,34
2016-03-20,14:00:00,AZ,sanders,dem,27
2016-03-20,15:00:00,AZ,sanders,dem,28
2016-03-20,16:00:00,AZ,sanders,dem,31
2016-03-20,17:00:00,AZ,sanders,dem,24
2016-03-20,18:00:00,AZ,sanders,dem,27
2016-03-20,19:00:00,AZ,sanders,dem,26
2016-03-20,20:00:00,AZ,sanders,dem,25
2016-03-20,21:00:00,AZ,sanders,dem,25
2016-03-20,22:00:00,AZ,sanders,dem,25
2016-03-20,23:00:00,AZ,sanders,dem,22
2016-03-21,0:00:00,AZ,sanders,dem,27
2016-03-21,1:00:00,AZ,sanders,dem,24
2016-03-21,2:00:00,AZ,sanders,dem,25
2016-03-21,3:00:00,AZ,sanders,dem,24
2016-03-21,4:00:00,AZ,sanders,dem,31
2016-03-21,5:00:00,AZ,sanders,dem,34
2016-03-21,6:00:00,AZ,sanders,dem,31
2016-03-21,7:00:00,AZ,sanders,dem,25
2016-03-21,8:00:00,AZ,sanders,dem,29
2016-03-21,9:00:00,AZ,sanders,dem,26
2016-03-21,10:00:00,AZ,sanders,dem,30
2016-03-21,11:00:00,AZ,sanders,dem,23
2016-03-21,12:00:00,AZ,sanders,dem,23
2016-03-21,13:00:00,AZ,sanders,dem,25
2016-03-21,14:00:00,AZ,sanders,dem,26
2016-03-21,15:00:00,AZ,sanders,dem,24
2016-03-21,16:00:00,AZ,sanders,dem,26
2016-03-21,17:00:00,AZ,sanders,dem,26
2016-03-21,18:00:00,AZ,sanders,dem,25
2016-03-21,19:00:00,AZ,sanders,dem,24
2016-03-21,20:00:00,AZ,sanders,dem,26
2016-03-21,21:00:00,AZ,sanders,dem,26
2016-03-21,22:00:00,AZ,sanders,dem,32
2016-03-21,23:00:00,AZ,sanders,dem,36
2016-03-22,0:00:00,AZ,sanders,dem,44
2016-03-22,1:00:00,AZ,sanders,dem,49
2016-03-22,2:00:00,AZ,sanders,dem,45
2016-03-22,3:00:00,AZ,sanders,dem,46
2016-03-22,4:00:00,AZ,sanders,dem,47
2016-03-22,5:00:00,AZ,sanders,dem,58
2016-03-22,6:00:00,AZ,sanders,dem,45
2016-03-22,7:00:00,AZ,sanders,dem,39
2016-03-22,8:00:00,AZ,sanders,dem,40
2016-03-22,9:00:00,AZ,sanders,dem,28
2016-03-22,10:00:00,AZ,sanders,dem,21
2016-03-22,11:00:00,AZ,sanders,dem,35
2016-03-22,12:00:00,AZ,sanders,dem,32
2016-03-22,13:00:00,AZ,sanders,dem,37
2016-03-22,14:00:00,AZ,sanders,dem,34
2016-03-22,15:00:00,AZ,sanders,dem,36
2016-03-22,16:00:00,AZ,sanders,dem,35
2016-03-22,17:00:00,AZ,sanders,dem,34
2016-03-22,18:00:00,AZ,sanders,dem,36
2016-03-22,19:00:00,AZ,sanders,dem,47
2016-03-22,20:00:00,AZ,sanders,dem,45
2016-03-22,21:00:00,AZ,sanders,dem,36
2016-03-22,22:00:00,AZ,sanders,dem,37
2016-03-22,23:00:00,AZ,sanders,dem,39
2016-03-23,0:00:00,AZ,sanders,dem,42
2016-03-23,1:00:00,AZ,sanders,dem,48
2016-03-23,2:00:00,AZ,sanders,dem,47
2016-03-23,3:00:00,AZ,sanders,dem,80
2016-03-23,4:00:00,AZ,sanders,dem,71
2016-03-16,5:00:00,ID,sanders,dem,58
2016-03-16,6:00:00,ID,sanders,dem,59
2016-03-16,7:00:00,ID,sanders,dem,46
2016-03-16,8:00:00,ID,sanders,dem,44
2016-03-16,9:00:00,ID,sanders,dem,22
2016-03-16,10:00:00,ID,sanders,dem,46
2016-03-16,11:00:00,ID,sanders,dem,43
2016-03-16,12:00:00,ID,sanders,dem,29
2016-03-16,13:00:00,ID,sanders,dem,38
2016-03-16,14:00:00,ID,sanders,dem,32
2016-03-16,15:00:00,ID,sanders,dem,25
2016-03-16,16:00:00,ID,sanders,dem,22
2016-03-16,17:00:00,ID,sanders,dem,22
2016-03-16,18:00:00,ID,sanders,dem,23
2016-03-16,19:00:00,ID,sanders,dem,20
2016-03-16,20:00:00,ID,sanders,dem,22
2016-03-16,21:00:00,ID,sanders,dem,20
2016-03-16,22:00:00,ID,sanders,dem,20
2016-03-16,23:00:00,ID,sanders,dem,25
2016-03-17,0:00:00,ID,sanders,dem,28
2016-03-17,1:00:00,ID,sanders,dem,19
2016-03-17,2:00:00,ID,sanders,dem,23
2016-03-17,3:00:00,ID,sanders,dem,23
2016-03-17,4:00:00,ID,sanders,dem,24
2016-03-17,5:00:00,ID,sanders,dem,28
2016-03-17,6:00:00,ID,sanders,dem,30
2016-03-17,7:00:00,ID,sanders,dem,26
2016-03-17,8:00:00,ID,sanders,dem,25
2016-03-17,9:00:00,ID,sanders,dem,13
2016-03-17,10:00:00,ID,sanders,dem,20
2016-03-17,11:00:00,ID,sanders,dem,21
2016-03-17,12:00:00,ID,sanders,dem,12
2016-03-17,13:00:00,ID,sanders,dem,16
2016-03-17,14:00:00,ID,sanders,dem,23
2016-03-17,15:00:00,ID,sanders,dem,17
2016-03-17,16:00:00,ID,sanders,dem,18
2016-03-17,17:00:00,ID,sanders,dem,37
2016-03-17,18:00:00,ID,sanders,dem,37
2016-03-17,19:00:00,ID,sanders,dem,30
2016-03-17,20:00:00,ID,sanders,dem,26
2016-03-17,21:00:00,ID,sanders,dem,27
2016-03-17,22:00:00,ID,sanders,dem,31
2016-03-17,23:00:00,ID,sanders,dem,28
2016-03-18,0:00:00,ID,sanders,dem,28
2016-03-18,1:00:00,ID,sanders,dem,35
2016-03-18,2:00:00,ID,sanders,dem,29
2016-03-18,3:00:00,ID,sanders,dem,36
2016-03-18,4:00:00,ID,sanders,dem,41
2016-03-18,5:00:00,ID,sanders,dem,43
2016-03-18,6:00:00,ID,sanders,dem,38
2016-03-18,7:00:00,ID,sanders,dem,38
2016-03-18,8:00:00,ID,sanders,dem,40
2016-03-18,9:00:00,ID,sanders,dem,51
2016-03-18,10:00:00,ID,sanders,dem,60
2016-03-18,11:00:00,ID,sanders,dem,39
2016-03-18,12:00:00,ID,sanders,dem,52
2016-03-18,13:00:00,ID,sanders,dem,62
2016-03-18,14:00:00,ID,sanders,dem,54
2016-03-18,15:00:00,ID,sanders,dem,51
2016-03-18,16:00:00,ID,sanders,dem,42
2016-03-18,17:00:00,ID,sanders,dem,43
2016-03-18,18:00:00,ID,sanders,dem,43
2016-03-18,19:00:00,ID,sanders,dem,38
2016-03-18,20:00:00,ID,sanders,dem,33
2016-03-18,21:00:00,ID,sanders,dem,37
2016-03-18,22:00:00,ID,sanders,dem,33
2016-03-18,23:00:00,ID,sanders,dem,45
2016-03-19,0:00:00,ID,sanders,dem,34
2016-03-19,1:00:00,ID,sanders,dem,42
2016-03-19,2:00:00,ID,sanders,dem,32
2016-03-19,3:00:00,ID,sanders,dem,34
2016-03-19,4:00:00,ID,sanders,dem,37
2016-03-19,5:00:00,ID,sanders,dem,41
2016-03-19,6:00:00,ID,sanders,dem,32
2016-03-19,7:00:00,ID,sanders,dem,35
2016-03-19,8:00:00,ID,sanders,dem,23
2016-03-19,9:00:00,ID,sanders,dem,16
2016-03-19,10:00:00,ID,sanders,dem,22
2016-03-19,11:00:00,ID,sanders,dem,20
2016-03-19,12:00:00,ID,sanders,dem,18
2016-03-19,13:00:00,ID,sanders,dem,29
2016-03-19,14:00:00,ID,sanders,dem,26
2016-03-19,15:00:00,ID,sanders,dem,21
2016-03-19,16:00:00,ID,sanders,dem,26
2016-03-19,17:00:00,ID,sanders,dem,23
2016-03-19,18:00:00,ID,sanders,dem,19
2016-03-19,19:00:00,ID,sanders,dem,22
2016-03-19,20:00:00,ID,sanders,dem,19
